GEOID_TEXT,GEOID,NAME,borough,total_population,total_households,no_vehicle_households,no_vehicle_rate,total_workers_16_plus,public_transit_workers,public_transit_commute_rate,under_18_population,under_18_rate,age_65_plus_population,age_65_plus_rate,white_non_hispanic_population,white_non_hispanic_rate,black_non_hispanic_population,black_non_hispanic_rate,asian_non_hispanic_population,asian_non_hispanic_rate,hispanic_population,hispanic_rate,limited_english_households,limited_english_rate,TRACT_GEOID,tract_poverty_universe,tract_below_poverty_population,tract_poverty_rate,tract_disability_universe,tract_disabled_population,tract_disability_rate,tract_insurance_universe,tract_uninsured_population,tract_uninsured_rate,ALAND,land_area_sq_km,population_density_per_sq_km,ewm_accessibility_score
360810545002,360810545002,Block Group 2; Census Tract 545; Queens County; New York,Queens,1417,468,420,0.8974358974358975,857,406,0.4737456242707117,300,0.2117148906139732,96,0.0677487649964714,135,0.0952717007762879,14,0.009880028228652,0,0.0,1268,0.89484827099506,164,0.3504273504273504,36081054500,3675,339,0.0922448979591836,3675,388,0.105578231292517,3675,654,0.1779591836734693,40420,0.04042,35056.90252350322,0.5725065663848302
360810547002,360810547002,Block Group 2; Census Tract 547; Queens County; New York,Queens,1827,530,521,0.9830188679245284,1026,595,0.5799220272904484,301,0.1647509578544061,229,0.1253420908593322,372,0.2036124794745484,14,0.0076628352490421,154,0.0842911877394636,1276,0.6984126984126984,86,0.1622641509433962,36081054700,5142,432,0.0840140023337222,5210,337,0.06468330134357,5210,1326,0.254510556621881,37727,0.037727,48426.85609775493,0.6004074300920659
360810548002,360810548002,Block Group 2; Census Tract 548; Queens County; New York,Queens,1503,398,173,0.4346733668341708,570,226,0.3964912280701754,293,0.1949434464404524,312,0.2075848303393213,7,0.0046573519627411,273,0.1816367265469061,915,0.6087824351297405,129,0.0858283433133732,44,0.1105527638190954,36081054800,2382,253,0.1062132661628883,2376,297,0.125,2376,179,0.0753367003367003,92967,0.092967,16167.027009584048,0.5338201153254122
360810549002,360810549002,Block Group 2; Census Tract 549; Queens County; New York,Queens,1623,395,395,1.0,882,549,0.6224489795918368,567,0.3493530499075785,68,0.0418977202711028,176,0.1084411583487369,31,0.0191004313000616,81,0.0499075785582255,1335,0.822550831792976,96,0.2430379746835443,36081054900,5227,523,0.1000573942988329,5281,241,0.0456352963453891,5281,871,0.1649308843022155,30347,0.030347,53481.39849078986,0.6035449082829047
360810054002,360810054002,Block Group 2; Census Tract 54; Queens County; New York,Queens,1466,458,161,0.3515283842794759,602,241,0.4003322259136213,170,0.1159618008185538,231,0.1575716234652114,310,0.2114597544338335,214,0.145975443383356,87,0.0593451568894952,448,0.3055934515688949,25,0.0545851528384279,36081005400,5262,610,0.1159255036107943,5341,898,0.1681333083692192,5341,228,0.0426886350870623,101831,0.101831,14396.40188154884,0.5268954708668453
360810551002,360810551002,Block Group 2; Census Tract 551; Queens County; New York,Queens,869,321,321,1.0,555,280,0.5045045045045045,167,0.192174913693901,49,0.0563866513233601,227,0.2612197928653625,158,0.1818181818181818,71,0.0817031070195627,337,0.3878020713463751,73,0.2274143302180685,36081055100,4276,727,0.1700187090739008,4363,442,0.1013064405225762,4363,629,0.144166857666743,37300,0.0373,23297.58713136729,0.6055295319752882
360810552002,360810552002,Block Group 2; Census Tract 552; Queens County; New York,Queens,1208,366,81,0.221311475409836,651,150,0.2304147465437788,173,0.1432119205298013,255,0.211092715231788,62,0.0513245033112582,37,0.0306291390728476,814,0.6738410596026491,133,0.1100993377483443,10,0.0273224043715847,36081055200,2873,275,0.0957187608771319,2873,358,0.1246084232509571,2873,51,0.0177514792899408,131835,0.131835,9162.968862593392,0.7435091628101784
360810553002,360810553002,Block Group 2; Census Tract 553; Queens County; New York,Queens,1656,637,606,0.9513343799058084,923,493,0.5341278439869989,229,0.1382850241545893,141,0.0851449275362318,295,0.1781400966183574,24,0.0144927536231884,404,0.2439613526570048,891,0.5380434782608695,76,0.119309262166405,36081055300,2911,290,0.0996221229817932,2904,212,0.0730027548209366,2904,610,0.2100550964187328,53485,0.053485,30961.951949144623,0.6093594179259452
360810554002,360810554002,Block Group 2; Census Tract 554; Queens County; New York,Queens,1102,361,190,0.5263157894736842,540,157,0.2907407407407407,198,0.1796733212341197,211,0.1914700544464609,133,0.1206896551724138,72,0.0653357531760435,377,0.3421052631578947,247,0.2241379310344827,39,0.1080332409972299,36081055400,2599,414,0.1592920353982301,2599,251,0.0965756060023085,2599,103,0.0396306271642939,111456,0.111456,9887.309790410563,0.7435423614563728
360810555002,360810555002,Block Group 2; Census Tract 555; Queens County; New York,Queens,1501,509,454,0.8919449901768173,844,546,0.6469194312796208,198,0.1319120586275816,170,0.1132578281145902,232,0.1545636242504996,62,0.0413057961359093,143,0.09526982011992,967,0.6442371752165224,104,0.2043222003929273,36081055500,2269,260,0.1145879241956809,2256,162,0.0718085106382978,2256,476,0.2109929078014184,105308,0.105308,14253.428039655108,0.3408000648950732
360810556002,360810556002,Block Group 2; Census Tract 556; Queens County; New York,Queens,719,209,48,0.2296650717703349,394,36,0.0913705583756345,131,0.1821974965229485,68,0.0945757997218358,47,0.0653685674547983,79,0.1098748261474269,324,0.4506258692628651,206,0.2865090403337969,47,0.2248803827751196,36081055600,2233,66,0.0295566502463054,2233,204,0.0913569189431258,2233,85,0.0380653828929691,76438,0.076438,9406.316230147308,0.5438765797363477
360810557002,360810557002,Block Group 2; Census Tract 557; Queens County; New York,Queens,859,303,229,0.7557755775577558,504,240,0.4761904761904761,53,0.0616996507566938,178,0.2072176949941792,654,0.7613504074505238,14,0.0162980209545983,10,0.0116414435389988,181,0.2107101280558789,49,0.1617161716171617,36081055700,3386,323,0.0953927938570584,3386,202,0.0596574128765505,3386,510,0.1506202008269344,143493,0.143493,5986.354735074185,0.5760207180473319
360810558002,360810558002,Block Group 2; Census Tract 558; Queens County; New York,Queens,871,364,94,0.2582417582417582,460,148,0.3217391304347826,113,0.1297359357060849,236,0.2709529276693456,20,0.0229621125143513,74,0.0849598163030998,400,0.4592422502870264,306,0.3513203214695752,0,0.0,36081055800,1649,103,0.0624620982413584,1649,280,0.1697998787143723,1649,59,0.0357792601576713,116082,0.116082,7503.316621009286,0.5451220442506124
360810560002,360810560002,Block Group 2; Census Tract 560; Queens County; New York,Queens,899,269,65,0.241635687732342,481,100,0.2079002079002079,156,0.1735261401557286,138,0.1535038932146829,94,0.1045606229143492,89,0.0989988876529477,427,0.474972191323693,176,0.1957730812013348,23,0.0855018587360594,36081056000,1690,115,0.0680473372781065,1695,222,0.1309734513274336,1695,81,0.047787610619469,105336,0.105336,8534.59406090985,0.6134050088816041
360810566002,360810566002,Block Group 2; Census Tract 566; Queens County; New York,Queens,561,180,107,0.5944444444444444,329,88,0.2674772036474164,37,0.0659536541889483,126,0.2245989304812834,8,0.0142602495543672,238,0.4242424242424242,37,0.0659536541889483,75,0.1336898395721925,10,0.0555555555555555,36081056600,1546,377,0.2438551099611901,1546,248,0.1604139715394566,1546,135,0.0873221216041397,102079,0.102079,5495.743492785,0.5880256855381065
360810567002,360810567002,Block Group 2; Census Tract 567; Queens County; New York,Queens,1452,476,89,0.1869747899159664,1007,273,0.2711022840119166,28,0.0192837465564738,261,0.1797520661157025,589,0.4056473829201102,0,0.0,10,0.0068870523415977,853,0.587465564738292,108,0.226890756302521,36081056700,4601,203,0.0441208432949358,4601,248,0.0539013257987394,4601,423,0.0919365355357531,104672,0.104672,13871.904616325282,0.555737952427065
360810568002,360810568002,Block Group 2; Census Tract 568; Queens County; New York,Queens,675,242,56,0.2314049586776859,398,85,0.2135678391959799,31,0.0459259259259259,80,0.1185185185185185,0,0.0,571,0.845925925925926,0,0.0,104,0.154074074074074,10,0.0413223140495867,36081056800,4351,418,0.0960698689956331,4364,767,0.1757561869844179,4364,313,0.0717231897341888,227027,0.227027,2973.2146396684093,0.54027048455799
360810577002,360810577002,Block Group 2; Census Tract 577; Queens County; New York,Queens,1450,542,499,0.9206642066420664,788,453,0.5748730964467005,386,0.2662068965517241,181,0.1248275862068965,713,0.4917241379310345,0,0.0,45,0.0310344827586206,682,0.4703448275862069,78,0.1439114391143911,36081057700,3926,520,0.1324503311258278,3926,324,0.0825267447784004,3926,356,0.0906775343861436,74605,0.074605,19435.69465853495,0.5784111663531433
360810579002,360810579002,Block Group 2; Census Tract 579; Queens County; New York,Queens,787,322,253,0.7857142857142857,447,241,0.5391498881431768,151,0.1918678526048284,102,0.1296060991105463,354,0.4498094027954257,0,0.0,20,0.025412960609911,413,0.5247776365946633,89,0.2763975155279503,36081057900,1671,157,0.0939557151406343,1671,134,0.0801915020945541,1671,190,0.113704368641532,33046,0.033046,23815.287780669372,0.5858458322037841
360810057002,360810057002,Block Group 2; Census Tract 57; Queens County; New York,Queens,643,274,264,0.9635036496350364,459,132,0.2875816993464052,139,0.2161741835147745,29,0.0451010886469673,196,0.3048211508553655,0,0.0,87,0.135303265940902,167,0.2597200622083981,14,0.0510948905109489,36081005700,3799,884,0.2326928138983943,3800,422,0.1110526315789473,3800,533,0.1402631578947368,31940,0.03194,20131.496556042577,0.8734703430422038
360810580002,360810580002,Block Group 2; Census Tract 580; Queens County; New York,Queens,1368,349,53,0.1518624641833811,674,220,0.3264094955489614,163,0.1191520467836257,262,0.1915204678362573,74,0.0540935672514619,739,0.5402046783625731,75,0.0548245614035087,183,0.1337719298245614,0,0.0,36081058000,4287,153,0.0356892932120363,4287,541,0.126195474690926,4287,249,0.0580825752274317,170354,0.170354,8030.336828016952,0.6652471929474635
360810581002,360810581002,Block Group 2; Census Tract 581; Queens County; New York,Queens,1788,827,664,0.8029020556227328,1146,682,0.5951134380453752,210,0.1174496644295302,236,0.1319910514541387,563,0.3148769574944071,13,0.0072706935123042,85,0.0475391498881431,1023,0.5721476510067114,50,0.060459492140266,36081058100,2779,226,0.0813242173443684,2779,340,0.122346167686218,2779,102,0.0367038503058654,81681,0.081681,21890.035626400266,0.608880972862134
360810582002,360810582002,Block Group 2; Census Tract 582; Queens County; New York,Queens,2213,709,89,0.1255289139633286,1204,409,0.3397009966777408,348,0.1572525982828739,374,0.1690013556258472,233,0.105286940804338,1264,0.5711703569814731,59,0.026660641662901,500,0.2259376412110257,0,0.0,36081058200,5092,285,0.0559701492537313,5112,404,0.0790297339593114,5112,479,0.0937010954616588,255115,0.255115,8674.519334417811,0.5457560882469192
360810583002,360810583002,Block Group 2; Census Tract 583; Queens County; New York,Queens,971,432,276,0.6388888888888888,539,119,0.2207792207792207,129,0.1328527291452111,79,0.0813594232749742,549,0.5653964984552008,0,0.0,107,0.1101956745623069,203,0.2090628218331617,38,0.0879629629629629,36081058300,3495,412,0.1178826895565093,3495,383,0.1095851216022889,3495,172,0.0492131616595135,51740,0.05174,18766.91148047932,0.5975898577899416
360810585002,360810585002,Block Group 2; Census Tract 585; Queens County; New York,Queens,1393,570,453,0.7947368421052632,999,568,0.5685685685685685,215,0.154343144292893,169,0.1213208901651112,1031,0.7401292175161522,0,0.0,36,0.0258435032304379,262,0.1880832735104091,50,0.087719298245614,36081058500,4010,242,0.0603491271820448,4010,413,0.1029925187032419,4010,444,0.1107231920199501,52927,0.052927,26319.269937838908,0.6111889236252592
360810587002,360810587002,Block Group 2; Census Tract 587; Queens County; New York,Queens,735,283,240,0.8480565371024735,541,242,0.4473197781885397,101,0.1374149659863945,0,0.0,421,0.5727891156462585,57,0.0775510204081632,38,0.0517006802721088,180,0.2448979591836734,50,0.1766784452296819,36081058700,3486,341,0.097819850831899,3486,250,0.0717154331612163,3486,171,0.0490533562822719,36905,0.036905,19916.000541931982,0.6157858341038152
360810589002,360810589002,Block Group 2; Census Tract 589; Queens County; New York,Queens,1875,741,725,0.9784075573549258,1016,634,0.6240157480314961,543,0.2896,136,0.0725333333333333,1089,0.5808,0,0.0,114,0.0608,672,0.3584,104,0.1403508771929824,36081058900,4595,1299,0.2826985854189336,4618,425,0.0920311823300129,4618,461,0.0998267648332611,54787,0.054787,34223.44716812382,0.5907110881085672
360810058002,360810058002,Block Group 2; Census Tract 58; Queens County; New York,Queens,1644,351,106,0.301994301994302,554,101,0.1823104693140794,527,0.3205596107055961,154,0.0936739659367396,359,0.2183698296836983,34,0.0206812652068126,475,0.2889294403892944,753,0.458029197080292,31,0.0883190883190883,36081005800,6219,139,0.0223508602669239,6242,916,0.1467478372316565,6242,227,0.0363665491829541,120466,0.120466,13647.004133946508,0.4821493212544975
360810591002,360810591002,Block Group 2; Census Tract 591; Queens County; New York,Queens,1085,543,543,1.0,328,203,0.6189024390243902,67,0.0617511520737327,190,0.1751152073732718,407,0.3751152073732718,0,0.0,13,0.0119815668202764,665,0.6129032258064516,13,0.0239410681399631,36081059100,4799,1252,0.2608876849343613,4799,356,0.0741821212752656,4799,943,0.1964992706813919,50492,0.050492,21488.55264200269,0.5844914256948119
360810593002,360810593002,Block Group 2; Census Tract 593; Queens County; New York,Queens,2378,1044,714,0.6839080459770115,1277,311,0.2435395458104933,297,0.1248948696383515,398,0.1673675357443229,1587,0.667367535744323,46,0.0193439865433137,108,0.0454163162321278,541,0.2275021026072329,246,0.2356321839080459,36081059300,4040,811,0.2007425742574257,4040,94,0.0232673267326732,4040,580,0.1435643564356435,143816,0.143816,16535.01696612338,0.6135325232836454
360810594002,360810594002,Block Group 2; Census Tract 594; Queens County; New York,Queens,700,202,12,0.0594059405940594,308,68,0.2207792207792207,125,0.1785714285714285,127,0.1814285714285714,13,0.0185714285714285,663,0.9471428571428572,0,0.0,11,0.0157142857142857,0,0.0,36081059400,1667,17,0.0101979604079184,1667,188,0.1127774445110977,1667,137,0.0821835632873425,98679,0.098679,7093.707881109456,0.5390211308896148
360810595012,360810595012,Block Group 2; Census Tract 595.01; Queens County; New York,Queens,928,382,263,0.6884816753926701,405,248,0.6123456790123457,53,0.0571120689655172,242,0.2607758620689655,513,0.552801724137931,7,0.0075431034482758,54,0.0581896551724137,345,0.3717672413793103,88,0.2303664921465968,36081059501,1903,222,0.116657908565423,1903,292,0.1534419337887546,1903,296,0.1555438780872307,95471,0.095471,9720.229179541431,0.5958374488268295
360810595022,360810595022,Block Group 2; Census Tract 595.02; Queens County; New York,Queens,1160,357,330,0.9243697478991596,478,336,0.702928870292887,391,0.3370689655172413,56,0.0482758620689655,446,0.3844827586206896,32,0.0275862068965517,1,0.0008620689655172,681,0.5870689655172414,110,0.3081232492997199,36081059502,2674,608,0.2273747195213163,2674,270,0.1009723261032161,2674,231,0.0863874345549738,84014,0.084014,13807.222605756182,0.5947542679566111
360810596002,360810596002,Block Group 2; Census Tract 596; Queens County; New York,Queens,982,377,81,0.2148541114058355,313,119,0.3801916932907348,217,0.2209775967413442,272,0.2769857433808554,0,0.0,715,0.7281059063136456,0,0.0,255,0.2596741344195519,109,0.2891246684350133,36081059600,1674,240,0.1433691756272401,1674,357,0.2132616487455197,1674,141,0.0842293906810035,98233,0.098233,9996.640640110758,0.5326729583452016
360810598002,360810598002,Block Group 2; Census Tract 598; Queens County; New York,Queens,824,352,131,0.3721590909090909,489,85,0.1738241308793456,33,0.0400485436893203,230,0.279126213592233,44,0.0533980582524271,585,0.7099514563106796,101,0.1225728155339805,81,0.0983009708737864,17,0.0482954545454545,36081059800,1670,92,0.0550898203592814,1691,159,0.094027202838557,1691,56,0.0331164991129509,110662,0.110662,7446.097124577543,0.5882517617884147
360810599002,360810599002,Block Group 2; Census Tract 599; Queens County; New York,Queens,637,181,42,0.2320441988950276,306,131,0.4281045751633986,103,0.1616954474097331,117,0.1836734693877551,314,0.4929356357927786,0,0.0,209,0.3281004709576138,88,0.1381475667189952,16,0.0883977900552486,36081059900,1492,141,0.0945040214477211,1493,180,0.1205626255860683,1493,83,0.0555927662424648,69542,0.069542,9159.932127347502,0.6294022773705261
360810059002,360810059002,Block Group 2; Census Tract 59; Queens County; New York,Queens,1250,608,584,0.9605263157894736,723,460,0.636237897648686,174,0.1392,144,0.1152,452,0.3616,53,0.0424,107,0.0856,636,0.5088,19,0.03125,36081005900,4208,376,0.0893536121673003,4208,299,0.0710551330798479,4208,368,0.0874524714828897,47520,0.04752,26304.713804713803,0.8763838959675636
360810601002,360810601002,Block Group 2; Census Tract 601; Queens County; New York,Queens,801,365,172,0.4712328767123288,467,235,0.5032119914346895,79,0.0986267166042447,99,0.1235955056179775,453,0.5655430711610487,6,0.0074906367041198,68,0.0848938826466916,269,0.3358302122347066,87,0.2383561643835616,36081060100,2084,97,0.0465451055662188,2084,193,0.0926103646833013,2084,280,0.1343570057581574,79305,0.079305,10100.245886135805,0.6231278811851282
360810606002,360810606002,Block Group 2; Census Tract 606; Queens County; New York,Queens,602,276,45,0.1630434782608695,366,134,0.366120218579235,74,0.1229235880398671,85,0.1411960132890365,0,0.0,496,0.8239202657807309,28,0.0465116279069767,78,0.1295681063122923,8,0.0289855072463768,36081060600,1176,59,0.0501700680272108,1176,100,0.0850340136054421,1176,27,0.0229591836734693,115055,0.115055,5232.280213810786,0.4640341181967593
360810612002,360810612002,Block Group 2; Census Tract 612; Queens County; New York,Queens,639,211,13,0.0616113744075829,291,104,0.3573883161512027,35,0.054773082942097,269,0.4209702660406886,0,0.0,616,0.9640062597809076,0,0.0,7,0.0109546165884194,0,0.0,36081061200,1839,73,0.0396954866775421,1839,336,0.1827079934747145,1839,6,0.0032626427406199,138497,0.138497,4613.818349855953,0.5076308102694947
360810613012,360810613012,Block Group 2; Census Tract 613.01; Queens County; New York,Queens,1056,413,300,0.7263922518159807,532,381,0.7161654135338346,146,0.1382575757575757,91,0.0861742424242424,359,0.3399621212121212,33,0.03125,243,0.2301136363636363,421,0.3986742424242424,83,0.2009685230024213,36081061301,5205,606,0.1164265129682997,5205,447,0.085878962536023,5205,837,0.1608069164265129,306479,0.306479,3445.586810189279,0.5980118300712896
360810616012,360810616012,Block Group 2; Census Tract 616.01; Queens County; New York,Queens,954,255,40,0.1568627450980392,322,56,0.1739130434782608,301,0.3155136268343815,118,0.1236897274633123,9,0.0094339622641509,882,0.9245283018867924,7,0.0073375262054507,41,0.0429769392033543,0,0.0,36081061601,2257,95,0.0420912715994683,2216,229,0.1033393501805054,2216,79,0.0356498194945848,132747,0.132747,7186.603087075414,0.4859204460621118
360810616022,360810616022,Block Group 2; Census Tract 616.02; Queens County; New York,Queens,404,170,24,0.1411764705882353,234,122,0.5213675213675214,10,0.0247524752475247,123,0.3044554455445544,22,0.0544554455445544,181,0.448019801980198,0,0.0,124,0.3069306930693069,5,0.0294117647058823,36081061602,968,29,0.0299586776859504,968,73,0.0754132231404958,968,89,0.0919421487603305,225517,0.225517,1791.4392263110983,0.7432423290537118
360810618002,360810618002,Block Group 2; Census Tract 618; Queens County; New York,Queens,1482,402,87,0.2164179104477611,675,212,0.314074074074074,313,0.2112010796221322,293,0.1977058029689608,0,0.0,1206,0.8137651821862348,34,0.0229419703103913,172,0.1160593792172739,10,0.0248756218905472,36081061800,2037,141,0.0692194403534609,2037,220,0.1080019636720667,2037,263,0.1291114383897889,152274,0.152274,9732.455967532213,0.5413196352258086
360810619002,360810619002,Block Group 2; Census Tract 619; Queens County; New York,Queens,1140,564,466,0.8262411347517731,827,319,0.3857315598548972,68,0.0596491228070175,305,0.2675438596491228,1054,0.924561403508772,0,0.0,0,0.0,86,0.075438596491228,123,0.2180851063829787,36081061900,3046,542,0.1779382797110965,3046,296,0.0971766250820748,3046,22,0.0072225869993434,124815,0.124815,9133.517606056965,0.6157736697295512
360810061002,360810061002,Block Group 2; Census Tract 61; Queens County; New York,Queens,1753,890,890,1.0,1107,602,0.5438121047877146,327,0.1865373645179692,102,0.0581859669138619,677,0.3861950941243582,40,0.0228180262407301,721,0.4112949229891614,277,0.1580148317170564,89,0.1,36081006100,5165,309,0.0598257502420135,5207,406,0.0779719608219704,5207,152,0.0291914730170923,48636,0.048636,36043.26013652438,0.8755220676040093
360810062012,360810062012,Block Group 2; Census Tract 62.01; Queens County; New York,Queens,942,518,131,0.2528957528957529,441,96,0.2176870748299319,89,0.0944798301486199,363,0.3853503184713376,652,0.692144373673036,0,0.0,46,0.048832271762208,202,0.2144373673036093,74,0.1428571428571428,36081006201,5870,469,0.0798977853492333,5855,1207,0.2061485909479077,5855,156,0.0266438941076003,51987,0.051987,18119.914594033125,0.457988387824541
360810062022,360810062022,Block Group 2; Census Tract 62.02; Queens County; New York,Queens,1004,313,265,0.8466453674121406,444,55,0.1238738738738738,183,0.1822709163346613,270,0.2689243027888446,320,0.3187250996015936,0,0.0,0,0.0,239,0.2380478087649402,0,0.0,36081006202,7327,534,0.0728811246076156,7327,1733,0.2365224512078613,7327,391,0.0533642691415313,180721,0.180721,5555.524814493058,0.6484843102509512
360810621002,360810621002,Block Group 2; Census Tract 621; Queens County; New York,Queens,625,215,84,0.3906976744186046,131,16,0.1221374045801526,169,0.2704,160,0.256,254,0.4064,30,0.048,26,0.0416,282,0.4512,15,0.0697674418604651,36081062100,2646,369,0.1394557823129251,2650,272,0.1026415094339622,2650,305,0.1150943396226415,120046,0.120046,5206.337570597938,0.5481723043930175
360810622002,360810622002,Block Group 2; Census Tract 622; Queens County; New York,Queens,1012,349,57,0.163323782234957,474,145,0.3059071729957806,99,0.0978260869565217,275,0.2717391304347826,6,0.0059288537549407,909,0.8982213438735178,0,0.0,83,0.0820158102766798,0,0.0,36081062200,2069,172,0.0831319478008699,2069,373,0.1802803286611889,2069,35,0.0169163847269212,194468,0.194468,5203.941008289282,0.4834337070376669
360810623002,360810623002,Block Group 2; Census Tract 623; Queens County; New York,Queens,1369,547,408,0.7458866544789763,529,168,0.3175803402646502,230,0.1680058436815193,149,0.1088385682980277,1007,0.7355734112490869,7,0.0051132213294375,6,0.0043827611395178,342,0.2498173849525201,57,0.1042047531992687,36081062300,2111,374,0.177167219327333,2104,135,0.0641634980988593,2104,50,0.023764258555133,74927,0.074927,18271.117220761545,0.6913180152043306
360810625002,360810625002,Block Group 2; Census Tract 625; Queens County; New York,Queens,1504,516,294,0.5697674418604651,595,232,0.3899159663865546,309,0.2054521276595744,313,0.2081117021276596,847,0.5631648936170213,6,0.0039893617021276,27,0.0179521276595744,586,0.3896276595744681,41,0.0794573643410852,36081062500,2637,121,0.0458854759196056,2637,255,0.0967007963594994,2637,66,0.0250284414106939,106904,0.106904,14068.697148843825,0.4976030283966677
360810626002,360810626002,Block Group 2; Census Tract 626; Queens County; New York,Queens,1838,493,51,0.1034482758620689,850,186,0.2188235294117647,532,0.2894450489662676,175,0.0952121871599564,34,0.0184983677910772,1654,0.8998911860718172,0,0.0,142,0.0772578890097932,0,0.0,36081062600,3298,102,0.0309278350515463,3255,300,0.0921658986175115,3255,169,0.0519201228878648,177195,0.177195,10372.75318152318,0.5415709200108136
360810627002,360810627002,Block Group 2; Census Tract 627; Queens County; New York,Queens,1589,587,415,0.706984667802385,902,268,0.2971175166297117,233,0.1466331025802391,105,0.066079295154185,621,0.3908118313404657,2,0.001258653241032,50,0.0314663310258023,898,0.5651353052234109,106,0.1805792163543441,36081062700,2831,218,0.0770045920169551,2831,325,0.1148004238784881,2831,36,0.0127163546450017,64892,0.064892,24486.839672070517,0.5627370843461613
360810629002,360810629002,Block Group 2; Census Tract 629; Queens County; New York,Queens,1072,342,235,0.6871345029239766,521,298,0.5719769673704415,353,0.3292910447761194,112,0.1044776119402985,512,0.4776119402985074,15,0.0139925373134328,57,0.0531716417910447,488,0.4552238805970149,84,0.2456140350877192,36081062900,3289,329,0.1000304043782304,3282,409,0.1246191346739792,3282,296,0.0901889092017062,67344,0.067344,15918.270373010217,0.5096662947854351
360810630002,360810630002,Block Group 2; Census Tract 630; Queens County; New York,Queens,795,251,50,0.199203187250996,357,187,0.5238095238095238,52,0.0654088050314465,208,0.2616352201257861,6,0.0075471698113207,755,0.949685534591195,0,0.0,6,0.0075471698113207,0,0.0,36081063000,1614,53,0.0328376703841387,1614,259,0.1604708798017348,1614,156,0.0966542750929368,74596,0.074596,10657.407903909056,0.7049620644764705
360810632002,360810632002,Block Group 2; Census Tract 632; Queens County; New York,Queens,1595,450,122,0.2711111111111111,698,154,0.2206303724928366,417,0.2614420062695924,169,0.1059561128526645,35,0.0219435736677116,1332,0.8351097178683385,0,0.0,148,0.0927899686520376,14,0.0311111111111111,36081063200,2466,118,0.0478507704785077,2499,304,0.1216486594637855,2499,100,0.040016006402561,210931,0.210931,7561.714494313306,0.5538817933281409
360810633022,360810633022,Block Group 2; Census Tract 633.02; Queens County; New York,Queens,1540,474,212,0.4472573839662447,619,185,0.2988691437802908,433,0.2811688311688312,295,0.1915584415584415,897,0.5824675324675325,0,0.0,26,0.0168831168831168,617,0.4006493506493506,0,0.0,36081063302,1862,168,0.0902255639097744,1862,236,0.1267454350161117,1862,188,0.1009667024704618,76828,0.076828,20044.77534232311,0.556536837062833
360810635002,360810635002,Block Group 2; Census Tract 635; Queens County; New York,Queens,1798,640,361,0.5640625,754,214,0.2838196286472148,576,0.3203559510567297,294,0.1635150166852058,1124,0.625139043381535,0,0.0,36,0.0200222469410456,638,0.3548387096774194,25,0.0390625,36081063500,2652,231,0.08710407239819,2642,209,0.0791067373202119,2642,72,0.0272520817562452,99573,0.099573,18057.103833368485,0.5530864162108803
360810637002,360810637002,Block Group 2; Census Tract 637; Queens County; New York,Queens,1045,379,155,0.4089709762532981,492,54,0.1097560975609756,301,0.2880382775119617,143,0.1368421052631579,810,0.7751196172248804,0,0.0,14,0.0133971291866028,205,0.1961722488038277,53,0.1398416886543535,36081063700,3311,611,0.1845363938387194,3455,340,0.0984081041968162,3455,218,0.0630969609261939,140968,0.140968,7413.029907496736,0.5506695132008496
360810638002,360810638002,Block Group 2; Census Tract 638; Queens County; New York,Queens,505,199,57,0.2864321608040201,197,101,0.5126903553299492,96,0.1900990099009901,66,0.1306930693069307,45,0.0891089108910891,399,0.7900990099009901,0,0.0,18,0.0356435643564356,0,0.0,36081063800,3893,407,0.1045466221423067,3893,433,0.1112252761366555,3893,438,0.1125096326740303,171667,0.171667,2941.741860695417,0.8171799036878233
360810639002,360810639002,Block Group 2; Census Tract 639; Queens County; New York,Queens,730,194,113,0.5824742268041238,397,283,0.7128463476070529,94,0.1287671232876712,84,0.1150684931506849,272,0.3726027397260274,22,0.0301369863013698,91,0.1246575342465753,345,0.4726027397260274,19,0.0979381443298969,36081063900,3113,174,0.0558946353999357,3113,489,0.1570831994860263,3113,129,0.0414391262447799,90373,0.090373,8077.633806557269,0.7529985497367234
360810063002,360810063002,Block Group 2; Census Tract 63; Queens County; New York,Queens,2206,1061,1045,0.9849198868991518,1690,1009,0.5970414201183432,170,0.0770625566636446,79,0.0358114233907524,1019,0.4619220308250226,0,0.0,401,0.1817769718948322,555,0.2515865820489574,84,0.0791705937794533,36081006300,5613,254,0.0452520933547122,5613,570,0.1015499732763228,5613,352,0.0627115624443256,53270,0.05327,41411.67636568425,0.8582407661853227
360810645002,360810645002,Block Group 2; Census Tract 645; Queens County; New York,Queens,1095,410,168,0.4097560975609756,579,242,0.4179620034542314,118,0.1077625570776255,186,0.1698630136986301,498,0.4547945205479452,0,0.0,237,0.2164383561643835,303,0.2767123287671232,42,0.1024390243902439,36081064500,2016,317,0.1572420634920635,2016,241,0.1195436507936508,2016,97,0.0481150793650793,204943,0.204943,5342.949015092002,0.8006301769074766
360810646002,360810646002,Block Group 2; Census Tract 646; Queens County; New York,Queens,1200,400,66,0.165,679,163,0.2400589101620029,197,0.1641666666666666,258,0.215,0,0.0,997,0.8308333333333333,0,0.0,199,0.1658333333333333,18,0.045,36081064600,3076,147,0.0477893368010403,3076,257,0.0835500650195058,3076,235,0.0763979193758127,202798,0.202798,5917.218118521879,0.2907782846629379
